congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,sasc
102,Senate,14282,62,0,CO,100,D,0,1,"WIRTH, Timothy E.",W000647,1939,,-0.293,-0.315,-149.58376,0.738,492,81,,-0.334,-0.176,1
102,Senate,10700,73,0,WA,100,D,0,0,"ADAMS, Brockman (Brock)",A000031,1927,2004,-0.396,-0.127,-90.70608,0.827,478,42,,-0.484,-0.046,0
102,Senate,14400,82,0,HI,100,D,0,0,"AKAKA, Daniel Kahikina",A000069,1924,2018,-0.419,0.273,-123.30393,0.773,478,58,,-0.337,-0.036,0
102,Senate,14203,64,0,MT,100,D,0,0,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-162.7414,0.712,480,76,,-0.305,0.287,0
102,Senate,660,49,0,TX,100,D,0,0,"BENTSEN, Lloyd Millard, Jr.",B000401,1921,2006,-0.163,0.458,-152.30449,0.717,458,66,,-0.217,0.483,0
102,Senate,14101,11,0,DE,100,D,0,0,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-130.37952,0.755,464,49,,-0.371,-0.157,0
102,Senate,14912,66,0,NM,100,D,0,0,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-180.11753,0.677,462,89,,-0.3,0.257,1
102,Senate,15501,34,0,MO,200,R,0,0,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-154.844,0.71,452,70,,0.295,-0.388,0
102,Senate,14700,53,0,OK,100,D,0,0,"BOREN, David Lyle",B000639,1941,,-0.142,0.771,-180.52621,0.671,453,81,,-0.152,0.561,0
102,Senate,14702,12,0,NJ,100,D,0,0,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-128.38973,0.752,451,63,,-0.371,-0.444,0
102,Senate,13056,45,0,LA,100,D,0,0,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-159.03369,0.709,463,70,,-0.157,0.623,0
102,Senate,14803,62,0,CO,200,R,0,0,"BROWN, George Hanks (Hank)",B000919,1940,,0.511,-0.762,-178.55644,0.686,473,78,,0.497,-0.695,0
102,Senate,15700,65,0,NV,100,D,0,0,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-166.68656,0.707,481,83,,-0.226,0.232,0
102,Senate,14300,42,0,AR,100,D,0,0,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389,-169.82102,0.698,472,85,,-0.296,0.643,0
102,Senate,49103,36,0,ND,100,D,0,0,"BURDICK, Jocelyn Birch",B001076,1922,2019,-0.382,-0.117,-12.22272,0.804,56,4,,-0.368,-0.163,0
102,Senate,1252,36,0,ND,100,D,0,0,"BURDICK, Quentin Northrup",B001077,1908,1992,-0.371,0.42,-104.99865,0.746,359,50,,-0.331,0.21,0
102,Senate,15701,64,0,MT,200,R,0,0,"BURNS, Conrad",B001126,1935,2016,0.361,0.222,-112.43791,0.792,481,52,,0.367,0.261,0
102,Senate,1366,56,0,WV,100,D,0,0,"BYRD, Robert Carlyle",B001210,1917,2010,-0.309,0.729,-170.67752,0.701,481,81,,-0.315,0.824,1
102,Senate,14500,5,0,RI,200,R,0,0,"CHAFEE, John Hubbard",C000269,1922,1999,0.084,-0.996,-165.54626,0.704,472,80,,0.095,-0.995,0
102,Senate,14806,22,0,IN,200,R,0,0,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-154.93614,0.724,479,66,,0.383,-0.283,1
102,Senate,14009,46,0,MS,200,R,0,0,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-112.38138,0.78892,474,43,,0.295,-0.075,0
102,Senate,14010,2,0,ME,200,R,0,0,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-190.5823,0.671,478,97,,0.124,-0.865,1
102,Senate,15502,36,0,ND,100,D,0,0,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-218.50836,0.632,477,104,,-0.362,0.932,0
102,Senate,14809,63,0,ID,200,R,0,0,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-100.56145,0.81,478,48,,0.609,0.218,0
102,Senate,12103,71,0,CA,100,D,0,0,"CRANSTON, Alan",C000877,1914,2000,-0.387,-0.207,-101.54755,0.786,422,48,,-0.381,-0.515,0
102,Senate,14900,13,0,NY,200,R,0,0,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-191.59341,0.665,469,95,,0.159,-0.292,0
102,Senate,14501,34,0,MO,200,R,0,0,"DANFORTH, John Claggett",D000030,1936,,0.196,-0.641,-174.18742,0.687,464,85,,0.212,-0.639,0
102,Senate,14617,37,0,SD,100,D,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-137.03639,0.752,480,68,,-0.351,0.304,0
102,Senate,14502,61,0,AZ,100,D,0,0,"DeCONCINI, Dennis Webster",D000185,1937,,-0.216,0.564,-184.28774,0.672,464,97,,-0.271,0.718,0
102,Senate,14902,21,0,IL,100,D,0,0,"DIXON, Alan John",D000366,1927,2014,-0.188,0.312,-184.79303,0.655,437,92,,-0.194,0.446,1
102,Senate,14213,1,0,CT,100,D,0,0,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-160.8354,0.715,480,77,,-0.24,-0.147,0
102,Senate,10513,32,0,KS,200,R,0,0,"DOLE, Robert Joseph",D000401,1923,2021,0.322,-0.279,-124.25564,0.772,481,49,,0.383,-0.294,0
102,Senate,14103,66,0,NM,200,R,0,0,"DOMENICI, Pete Vichi",D000407,1932,2017,0.257,-0.247,-126.49114,0.766,474,46,,0.279,-0.39,0
102,Senate,14703,33,0,MN,200,R,0,0,"DURENBERGER, David Ferdinand",D000566,1934,2023,0.115,-0.793,-218.82344,0.626,467,101,,0.142,-0.931,0
102,Senate,14704,35,0,NE,100,D,0,0,"EXON, J. James",E000284,1921,2005,-0.214,0.868,-174.9077,0.694,478,87,,-0.227,0.639,1
102,Senate,14302,51,0,KY,100,D,0,0,"FORD, Wendell Hampton",F000268,1924,2015,-0.277,0.705,-146.54458,0.736,478,63,,-0.242,0.97,0
102,Senate,14467,44,0,GA,100,D,0,0,"FOWLER, Wyche, Jr.",F000329,1940,,-0.237,0.196,-174.31338,0.69,469,86,,-0.314,0.625,0
102,Senate,14303,67,0,UT,200,R,0,0,"GARN, Edwin Jacob (Jake)",G000072,1932,,0.495,-0.127,-124.4377,0.754,441,65,,0.488,-0.289,0
102,Senate,14304,24,0,OH,100,D,0,0,"GLENN, John Herschel, Jr.",G000236,1921,2016,-0.262,-0.067,-148.38892,0.73,471,77,,-0.252,-0.131,1
102,Senate,14423,54,0,TN,100,D,0,0,"GORE, Albert Arnold, Jr.",G000321,1948,,-0.316,0.155,-105.70228,0.75,367,48,,-0.34,0.053,1
102,Senate,14904,73,0,WA,200,R,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,2020,0.271,-0.652,-144.18251,0.74,479,63,,0.259,-0.64,0
102,Senate,15503,43,0,FL,100,D,0,0,"GRAHAM, Daniel Robert (Bob)",G000352,1936,2024,-0.231,-0.012,-200.07796,0.659,480,92,,-0.194,0.024,0
102,Senate,14628,49,0,TX,200,R,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-98.8395,0.807,460,40,,0.493,-0.059,0
102,Senate,14226,31,0,IA,200,R,0,0,"GRASSLEY, Charles Ernest",G000386,1933,,0.361,-0.036,-209.33347,0.64713,481,83,,0.269,-0.149,0
102,Senate,14230,31,0,IA,100,D,0,0,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-70.04098,0.825,363,30,,-0.455,-0.246,0
102,Senate,14503,67,0,UT,200,R,0,0,"HATCH, Orrin Grant",H000338,1934,2022,0.382,-0.004,-102.19195,0.79844,454,42,,0.378,-0.082,0
102,Senate,11203,72,0,OR,200,R,0,0,"HATFIELD, Mark Odom",H000343,1922,2011,0.056,-0.773,-209.98724,0.644,477,112,,0.032,-0.875,0
102,Senate,14705,41,0,AL,100,D,0,0,"HEFLIN, Howell Thomas",H000445,1921,2005,-0.095,0.995,-167.73612,0.706,481,67,,-0.077,0.974,0
102,Senate,13050,14,0,PA,200,R,0,0,"HEINZ, Henry John, III",H000456,1938,1991,0.078,-0.735,-9.46963,0.685,25,5,,0.086,-0.504,0
102,Senate,14105,47,0,NC,200,R,0,0,"HELMS, Jesse",H000463,1921,2008,0.631,0.776,-60.00444,0.844,355,28,,0.747,0.665,0
102,Senate,11204,48,0,SC,100,D,0,0,"HOLLINGS, Ernest Frederick",H000725,1922,2019,-0.293,0.925,-280.26473,0.559,482,133,,-0.178,0.984,0
102,Senate,4812,82,0,HI,100,D,0,0,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-138.30518,0.735,449,61,,-0.237,0.033,0
102,Senate,14240,6,0,VT,200,R,0,0,"JEFFORDS, James Merrill",J000072,1934,2014,0.014,-0.687,-179.97155,0.671,451,78,,-0.023,-0.96,0
102,Senate,14107,45,0,LA,100,D,0,0,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-165.76461,0.704,473,87,,-0.189,0.738,0
102,Senate,14708,32,0,KS,200,R,0,0,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,-185.11782,0.676,472,80,,0.217,-0.764,0
102,Senate,14242,25,0,WI,200,R,0,0,"KASTEN, Robert Walter, Jr.",K000019,1942,,0.261,-0.112,-197.25454,0.651,459,98,,0.23,0.118,0
102,Senate,10808,3,0,MA,100,D,0,0,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009,-0.443,-0.49,-76.41159,0.851,475,31,,-0.422,-0.445,1
102,Senate,15702,35,0,NE,100,D,0,0,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-117.31804,0.742,393,47,,-0.253,-0.072,0
102,Senate,14920,3,0,MA,100,D,0,0,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-92.87778,0.824,481,33,,-0.376,-0.371,0
102,Senate,15703,25,0,WI,100,D,0,0,"KOHL, Herbert H.",K000305,1935,2023,-0.256,-0.406,-193.63705,0.667,479,100,,-0.236,-0.148,0
102,Senate,14914,12,0,NJ,100,D,0,0,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-100.44979,0.812,482,50,,-0.38,-0.593,0
102,Senate,14307,6,0,VT,100,D,0,0,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.121,-118.92498,0.77433,465,47,,-0.379,-0.215,0
102,Senate,14709,23,0,MI,100,D,0,0,"LEVIN, Carl",L000261,1934,2021,-0.395,-0.116,-120.02246,0.778,478,53,,-0.342,-0.152,1
102,Senate,15704,1,0,CT,100,D,0,0,"LIEBERMAN, Joseph I.",L000304,1942,2024,-0.205,-0.312,-150.67017,0.731,480,64,,-0.192,-0.203,0
102,Senate,14031,46,0,MS,200,R,0,0,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-104.5177,0.801,472,41,,0.416,0.28,1
102,Senate,14506,22,0,IN,200,R,0,0,"LUGAR, Richard Green",L000504,1932,2019,0.304,-0.466,-142.09504,0.739,470,62,,0.336,-0.523,0
102,Senate,15037,43,0,FL,200,R,0,0,"MACK, Connie, III",M000019,1940,,0.466,-0.321,-147.54297,0.73,469,65,,0.421,-0.191,1
102,Senate,15039,61,0,AZ,200,R,0,0,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,-173.25321,0.69223,471,78,,0.32,-0.302,1
102,Senate,14921,51,0,KY,200,R,0,0,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.403,0.023,-119.29013,0.77914,478,49,,0.335,-0.115,0
102,Senate,14073,24,0,OH,100,D,0,0,"METZENBAUM, Howard Morton",M000678,1917,2008,-0.492,-0.266,-107.49828,0.797,474,49,,-0.526,-0.396,0
102,Senate,14440,52,0,MD,100,D,0,0,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-121.81211,0.773,473,60,,-0.329,-0.002,0
102,Senate,14713,2,0,ME,100,D,0,0,"MITCHELL, George John",M000811,1933,,-0.347,-0.03,-102.39386,0.809,482,39,,-0.351,-0.327,0
102,Senate,14508,13,0,NY,100,D,0,0,"MOYNIHAN, Daniel Patrick",M001054,1927,2003,-0.301,-0.414,-128.57426,0.765,481,55,,-0.313,-0.457,0
102,Senate,14907,81,0,AK,200,R,0,0,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,-126.84146,0.759,459,54,,0.319,-0.411,0
102,Senate,14908,53,0,OK,200,R,0,0,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-128.87261,0.758,465,61,,0.428,0.245,0
102,Senate,14108,44,0,GA,100,D,0,0,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-166.9869,0.702,472,83,,-0.202,0.653,1
102,Senate,12107,72,0,OR,200,R,0,0,"PACKWOOD, Robert William",P000009,1932,,0.135,-0.78,-210.26218,0.639,469,112,,0.064,-0.565,0
102,Senate,10818,5,0,RI,100,D,0,0,"PELL, Claiborne de Borda",P000193,1918,2009,-0.332,-0.326,-116.45943,0.778,463,50,,-0.34,-0.54,0
102,Senate,14268,37,0,SD,200,R,0,0,"PRESSLER, Larry Lee",P000513,1942,,0.213,-0.259,-183.07485,0.683,481,83,,0.374,-0.102,0
102,Senate,10791,42,0,AR,100,D,0,0,"PRYOR, David Hampton",P000556,1934,2024,-0.322,0.598,-96.90082,0.743,326,40,,-0.374,0.827,0
102,Senate,15054,65,0,NV,100,D,0,0,"REID, Harry",R000146,1939,2021,-0.276,0.258,-196.26059,0.661,474,88,,-0.234,0.45,0
102,Senate,11043,23,0,MI,100,D,0,0,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.426,-0.121,-119.58452,0.774,466,59,,-0.396,0.013,0
102,Senate,15705,40,0,VA,100,D,0,0,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-167.76045,0.706,482,86,,-0.176,-0.016,0
102,Senate,14922,56,0,WV,100,D,0,0,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-116.02876,0.783,475,50,,-0.366,0.112,0
102,Senate,11044,11,0,DE,200,R,0,0,"ROTH, William Victor, Jr.",R000460,1921,2003,0.272,-0.39,-236.67769,0.591,450,102,,0.403,-0.754,0
102,Senate,14909,4,0,NH,200,R,0,0,"RUDMAN, Warren Bruce",R000497,1930,2012,0.301,-0.673,-192.26639,0.664,469,96,,0.259,-0.837,0
102,Senate,15504,47,0,NC,100,D,0,0,"SANFORD, (James) Terry",S000055,1917,1998,-0.297,0.137,-143.54621,0.722,441,74,,-0.296,0.2,0
102,Senate,13039,52,0,MD,100,D,0,0,"SARBANES, Paul Spyros",S000064,1933,2020,-0.435,-0.221,-82.718,0.842,482,33,,-0.453,-0.387,0
102,Senate,14509,54,0,TN,100,D,0,0,"SASSER, James Ralph",S000068,1936,2024,-0.355,0.562,-132.98223,0.758,481,60,,-0.421,0.424,0
102,Senate,49100,71,0,CA,200,R,0,0,"SEYMOUR, John",S000269,1937,,0.299,-0.282,-136.30876,0.728,429,64,,0.298,-0.284,0
102,Senate,14659,41,0,AL,100,D,0,0,"SHELBY, Richard C.",S000320,1934,,0.013,0.658,-185.04558,0.681,482,87,,-0.024,0.691,1
102,Senate,14275,21,0,IL,100,D,0,0,"SIMON, Paul Martin",S000423,1928,2003,-0.397,-0.224,-134.34961,0.754,475,65,,-0.42,-0.331,0
102,Senate,14710,68,0,WY,200,R,0,0,"SIMPSON, Alan Kooi",S000429,1931,2025,0.322,-0.34,-122.60856,0.772,474,47,,0.327,-0.336,0
102,Senate,15116,4,0,NH,200,R,0,0,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-147.63806,0.735,480,68,,0.761,-0.41,1
102,Senate,14910,14,0,PA,200,R,0,0,"SPECTER, Arlen",S000709,1930,2012,0.068,-0.627,-230.43501,0.611,468,117,,0.056,-0.426,0
102,Senate,12109,81,0,AK,200,R,0,0,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5,-165.79765,0.702,469,71,,0.244,-0.375,0
102,Senate,14056,63,0,ID,200,R,0,0,"SYMMS, Steven Douglas",S001138,1938,2024,0.687,0.355,-79.01685,0.842,459,37,,0.641,0.217,0
102,Senate,9369,48,0,SC,200,R,0,0,"THURMOND, James Strom",T000254,1902,2003,0.391,0.227,-116.34282,0.785,480,54,,0.341,-0.002,1
102,Senate,14511,68,0,WY,200,R,0,0,"WALLOP, Malcolm",W000092,1933,2011,0.575,-0.388,-114.28286,0.78,459,51,,0.643,-0.08,1
102,Senate,14712,40,0,VA,200,R,0,0,"WARNER, John William",W000154,1927,2021,0.262,-0.131,-147.00235,0.733,473,61,,0.264,-0.323,1
102,Senate,49101,33,0,MN,100,D,0,0,"WELLSTONE, Paul David",W000288,1944,2002,-0.583,-0.672,-107.21059,0.794,466,43,,-0.61,-0.469,0
102,Senate,14282,62,0,CO,100,D,0,0,"WIRTH, Timothy E.",W000647,1939,,-0.293,-0.315,-153.93315,0.691,417,68,,-0.329,-0.224,1
103,Senate,49104,14,0,PA,100,D,0,0,"WOFFORD, Harris",W000665,1926,2019,-0.334,0.003,-88.935,0.811,424,44,,-0.38,0.062,0
103,Senate,14400,82,0,HI,100,D,0,0,"AKAKA, Daniel Kahikina",A000069,1924,2018,-0.419,0.273,-109.41043,0.844,647,50,,-0.375,0.106,0
103,Senate,14203,64,0,MT,100,D,0,0,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-180.45967,0.75,628,76,,-0.255,0.245,0
103,Senate,49307,67,0,UT,200,R,0,0,"BENNETT, Robert",B000382,1933,2016,0.331,-0.11,-127.51659,0.815,622,56,,0.344,-0.075,0
103,Senate,14101,11,0,DE,100,D,0,0,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-130.82989,0.81,622,60,,-0.328,-0.111,0
103,Senate,14912,66,0,NM,100,D,0,0,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-205.84594,0.725,641,102,,-0.208,0.142,1
103,Senate,15501,34,0,MO,200,R,0,0,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-188.30987,0.739,622,91,,0.24,-0.153,0
103,Senate,14700,53,0,OK,100,D,0,0,"BOREN, David Lyle",B000639,1941,,-0.142,0.771,-256.8072,0.658,614,121,,-0.196,0.421,0
103,Senate,15011,71,0,CA,100,D,0,0,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-134.57945,0.81,639,68,,-0.436,-0.359,0
103,Senate,14702,12,0,NJ,100,D,0,0,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-161.78526,0.769,615,72,,-0.327,-0.67,0
103,Senate,13056,45,0,LA,100,D,0,0,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-179.55694,0.752,629,63,,-0.23,0.92,0
103,Senate,14803,62,0,CO,200,R,0,0,"BROWN, George Hanks (Hank)",B000919,1940,,0.511,-0.762,-169.66016,0.768,644,72,,0.534,-0.767,0
103,Senate,15700,65,0,NV,100,D,0,0,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-177.30515,0.758,639,79,,-0.234,0.282,1
103,Senate,14300,42,0,AR,100,D,0,0,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389,-150.20691,0.79,637,71,,-0.374,0.568,0
103,Senate,15701,64,0,MT,200,R,0,0,"BURNS, Conrad",B001126,1935,2016,0.361,0.222,-165.94261,0.772,641,76,,0.297,0.287,0
103,Senate,1366,56,0,WV,100,D,0,0,"BYRD, Robert Carlyle",B001210,1917,2010,-0.309,0.729,-215.3984,0.717,647,96,,-0.319,0.948,1
103,Senate,15407,62,0,CO,100,D,0,0,"CAMPBELL, Ben Nighthorse",C000077,1933,,-0.141,0.07,-231.75415,0.688,620,104,,-0.175,0.213,0
103,Senate,14500,5,0,RI,200,R,0,0,"CHAFEE, John Hubbard",C000269,1922,1999,0.084,-0.996,-213.6249,0.711,627,96,,0.066,-0.965,0
103,Senate,14806,22,0,IN,200,R,0,0,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-170.69588,0.765,637,74,,0.346,-0.425,1
103,Senate,14009,46,0,MS,200,R,0,0,"COCHRAN, William Thad",C000567,1937,2019,0.287,0.051,-152.11454,0.78846,640,64,,0.271,0.172,0
103,Senate,14010,2,0,ME,200,R,0,0,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,-218.9471,0.706,628,109,,0.135,-0.661,1
103,Senate,15502,36,0,ND,100,D,0,0,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-213.77857,0.716,641,91,,-0.331,0.876,0
103,Senate,49301,44,0,GA,200,R,0,0,"COVERDELL, Paul",C000813,1939,2000,0.407,-0.003,-128.26766,0.815,627,52,,0.377,-0.046,0
103,Senate,14809,63,0,ID,200,R,0,0,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,-103.44142,0.851,640,36,,0.497,0.241,0
103,Senate,14900,13,0,NY,200,R,0,0,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-226.10792,0.697,627,106,,0.258,-0.369,0
103,Senate,14501,34,0,MO,200,R,0,0,"DANFORTH, John Claggett",D000030,1936,,0.196,-0.641,-261.54282,0.659,628,131,,0.208,-0.84,0
103,Senate,14617,37,0,SD,100,D,0,0,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-125.11585,0.823,643,61,,-0.353,0.395,0
103,Senate,14502,61,0,AZ,100,D,0,0,"DeCONCINI, Dennis Webster",D000185,1937,,-0.216,0.564,-273.05076,0.65,633,132,,-0.217,0.103,0
103,Senate,14213,1,0,CT,100,D,0,0,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-136.15068,0.804,623,60,,-0.315,-0.013,0
103,Senate,10513,32,0,KS,200,R,0,0,"DOLE, Robert Joseph",D000401,1923,2021,0.322,-0.279,-127.64125,0.819,639,46,,0.385,-0.081,0
103,Senate,14103,66,0,NM,200,R,0,0,"DOMENICI, Pete Vichi",D000407,1932,2017,0.257,-0.247,-183.50586,0.749,634,83,,0.215,-0.089,0
103,Senate,14812,36,0,ND,100,D,0,0,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-215.13181,0.705,616,106,,-0.287,0.39,0
103,Senate,14703,33,0,MN,200,R,0,0,"DURENBERGER, David Ferdinand",D000566,1934,2023,0.115,-0.793,-241.9759,0.671,606,121,,0.074,-0.804,0
103,Senate,14704,35,0,NE,100,D,0,0,"EXON, J. James",E000284,1921,2005,-0.214,0.868,-228.77794,0.699,639,113,,-0.144,0.581,1
103,Senate,49304,47,0,NC,200,R,0,0,"FAIRCLOTH, Duncan McLauchlin (Lauch)",F000437,1928,2023,0.709,0.5,-100.75066,0.853,634,41,,0.714,0.382,1
103,Senate,49309,25,0,WI,100,D,0,0,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-218.17311,0.714,647,99,,-0.47,-0.883,0
103,Senate,49300,71,0,CA,100,D,0,0,"FEINSTEIN, Dianne",F000062,1933,2023,-0.268,-0.184,-163.75247,0.77269,635,76,,-0.29,0.1,0
103,Senate,14302,51,0,KY,100,D,0,0,"FORD, Wendell Hampton",F000268,1924,2015,-0.277,0.705,-137.64466,0.808,644,55,,-0.289,0.848,0
103,Senate,14304,24,0,OH,100,D,0,0,"GLENN, John Herschel, Jr.",G000236,1921,2016,-0.262,-0.067,-158.31994,0.781,639,74,,-0.297,-0.062,1
103,Senate,14904,73,0,WA,200,R,0,0,"GORTON, Thomas Slade, III (Slade)",G000333,1928,2020,0.271,-0.652,-195.02601,0.739,644,92,,0.252,-0.551,0
103,Senate,15503,43,0,FL,100,D,0,0,"GRAHAM, Daniel Robert (Bob)",G000352,1936,2024,-0.231,-0.012,-175.70231,0.761,644,77,,-0.233,0.113,1
103,Senate,14628,49,0,TX,200,R,0,0,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-115.77637,0.823,596,45,,0.475,0.101,0
103,Senate,14226,31,0,IA,200,R,0,0,"GRASSLEY, Charles Ernest",G000386,1933,,0.361,-0.036,-194.94743,0.73846,643,77,,0.347,-0.301,0
103,Senate,14826,4,0,NH,200,R,0,0,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-198.38499,0.73,631,96,,0.445,-0.86,0
103,Senate,14230,31,0,IA,100,D,0,0,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-120.84257,0.826,632,53,,-0.386,-0.3,0
103,Senate,14503,67,0,UT,200,R,0,0,"HATCH, Orrin Grant",H000338,1934,2022,0.382,-0.004,-123.74868,0.82419,640,55,,0.364,-0.072,0
103,Senate,11203,72,0,OR,200,R,0,0,"HATFIELD, Mark Odom",H000343,1922,2011,0.056,-0.773,-341.13958,0.579,624,172,,0.037,-0.933,0
103,Senate,14705,41,0,AL,100,D,0,0,"HEFLIN, Howell Thomas",H000445,1921,2005,-0.095,0.995,-222.49127,0.698,620,104,,-0.092,0.996,0
103,Senate,14105,47,0,NC,200,R,0,0,"HELMS, Jesse",H000463,1921,2008,0.631,0.776,-112.77865,0.83,604,56,,0.787,0.559,0
103,Senate,11204,48,0,SC,100,D,0,0,"HOLLINGS, Ernest Frederick",H000725,1922,2019,-0.293,0.925,-211.25236,0.712,623,103,,-0.269,0.963,0
103,Senate,49306,49,0,TX,200,R,0,0,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-129.04906,0.768,488,52,,0.34,-0.084,1
103,Senate,15424,53,0,OK,200,R,0,0,"INHOFE, James Mountain",I000024,1934,2024,0.552,0.045,-1.68586,0.43045,2,1,,0.452,0.892,0
103,Senate,4812,82,0,HI,100,D,0,0,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-122.0351,0.811,583,54,,-0.341,0.117,0
103,Senate,14240,6,0,VT,200,R,0,0,"JEFFORDS, James Merrill",J000072,1934,2014,0.014,-0.687,-277.53114,0.646,635,139,,-0.045,-0.873,0
103,Senate,14107,45,0,LA,100,D,0,0,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-160.27897,0.775,628,70,,-0.231,0.857,0
103,Senate,14708,32,0,KS,200,R,0,0,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,-237.40752,0.687,633,116,,0.17,-0.54,0
103,Senate,49302,63,0,ID,200,R,0,0,"KEMPTHORNE, Dirk",K000088,1951,,0.46,0.155,-99.45191,0.857,644,40,,0.489,0.23,1
103,Senate,10808,3,0,MA,100,D,0,0,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009,-0.443,-0.49,-102.00367,0.851,633,41,,-0.37,-0.344,1
103,Senate,15702,35,0,NE,100,D,0,0,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-216.83527,0.712,639,94,,-0.172,0.055,0
103,Senate,14920,3,0,MA,100,D,0,0,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-121.57314,0.828,644,50,,-0.323,-0.363,0
103,Senate,15703,25,0,WI,100,D,0,0,"KOHL, Herbert H.",K000305,1935,2023,-0.256,-0.406,-294.09232,0.635,647,138,,-0.204,-0.564,0
103,Senate,14247,49,0,TX,100,D,0,0,"KRUEGER, Robert Charles",K000333,1935,2022,-0.117,0.4,-38.20491,0.685,101,19,,-0.102,0.553,0
