congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,party,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,hasc
102,House,10768,13,8,NY,100,D,0,1,"SCHEUER, James Haas",S000124,1920,2005,-0.478,-0.349,-109.73393,0.859,722,43,,-0.535,-0.537,0
102,House,14858,13,10,NY,100,D,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.419,-146.5133,0.82082,742,62,,-0.353,-0.453,0
102,House,29134,13,18,NY,100,D,0,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-86.73209,0.8844,706,34,,-0.56,-0.44,0
102,House,15444,13,30,NY,100,D,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018,-0.465,-0.104,-124.0778,0.8501,764,43,,-0.353,-0.239,0
102,House,14277,13,13,NY,100,D,0,1,"SOLARZ, Stephen Joshua",S000673,1940,2010,-0.429,-0.258,-111.56828,0.847,671,44,,-0.368,-0.257,0
102,House,14662,13,24,NY,200,R,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001,0.492,-0.333,-229.55555,0.738,756,98,,0.46,-0.33,0
102,House,15072,13,11,NY,100,D,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-101.28982,0.851,628,37,,-0.582,-0.326,0
102,House,15630,13,27,NY,200,R,0,1,"WALSH, James T.",W000099,1947,,0.208,-0.19,-344.29865,0.638,765,170,,0.159,-0.259,0
102,House,14463,13,17,NY,100,D,0,1,"WEISS, Theodore S.",W000258,1927,1992,-0.564,-0.71,-77.96134,0.882,623,29,,-0.62,-0.557,0
102,House,15403,65,1,NV,100,D,0,1,"BILBRAY, James Hubert",B000462,1938,2021,-0.184,0.258,-230.75887,0.74,765,88,,-0.187,0.269,1
102,House,15075,65,2,NV,200,R,0,1,"VUCANOVICH, Barbara Farrell",V000124,1921,2013,0.441,-0.109,-273.2911,0.697,756,129,,0.419,-0.16,0
102,House,15055,66,3,NM,100,D,0,1,"RICHARDSON, Bill",R000229,1947,2023,-0.321,0.227,-159.9384,0.806,743,66,,-0.313,0.241,0
102,House,15624,66,1,NM,200,R,0,1,"SCHIFF, Steven Harvey",S000125,1947,1998,0.196,-0.261,-299.78463,0.674,760,143,,0.185,-0.251,0
102,House,14861,66,2,NM,200,R,0,1,"SKEEN, Joseph Richard",S000463,1927,2003,0.301,0.034,-306.56835,0.673,774,141,,0.211,0.064,0
102,House,29132,12,1,NJ,100,D,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-329.77233,0.647,757,144,,-0.17,-0.116,0
102,House,14815,12,6,NJ,100,D,0,1,"DWYER, Bernard James",D000586,1921,1998,-0.373,0.048,-125.28552,0.831,675,50,,-0.352,0.11,0
102,House,15099,12,11,NJ,200,R,0,1,"GALLO, Dean Anderson",G000025,1935,1994,0.203,-0.498,-270.37917,0.7,757,123,,0.19,-0.515,0
102,House,14631,12,14,NJ,100,D,0,1,"GUARINI, Frank Joseph, Jr.",G000511,1924,,-0.295,-0.047,-207.07721,0.754,732,90,,-0.25,0.025,0
102,House,14238,12,2,NJ,100,D,0,1,"HUGHES, William John",H000930,1932,2019,-0.153,-0.204,-301.95567,0.676,770,146,,-0.189,-0.417,0
102,House,15454,12,3,NJ,100,D,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.402,-0.161,-471.69767,0.54452,776,165,,-0.149,-0.353,0
102,House,15619,12,10,NJ,100,D,0,1,"PAYNE, Donald Milford",P000149,1934,2012,-0.592,-0.547,-83.83002,0.894,745,26,,-0.613,-0.447,0
102,House,14046,12,7,NJ,200,R,0,1,"RINALDO, Matthew John",R000262,1931,2008,0.023,-0.392,-327.42025,0.652,766,153,,0.112,-0.199,0
102,House,12042,12,8,NJ,100,D,0,1,"ROE, Robert A.",R000383,1924,2014,-0.326,0.123,-172.22663,0.781,698,70,,-0.365,0.449,0
102,House,14855,12,5,NJ,200,R,0,1,"ROUKEMA, Margaret Scafati",R000465,1929,2014,0.162,-0.701,-305.01565,0.66,735,142,,0.127,-0.737,0
102,House,15112,12,13,NJ,200,R,0,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378,-248.94913,0.719,755,107,,0.247,-0.45,1
102,House,14863,12,4,NJ,200,R,0,1,"SMITH, Christopher Henry",S000522,1953,,0.181,-0.172,-311.12329,0.66514,763,145,,0.126,-0.19,0
102,House,15071,12,9,NJ,100,D,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-174.59542,0.782,709,77,,-0.257,0.072,0
102,House,29133,12,12,NJ,200,R,0,1,"ZIMMER, Richard",Z000008,1944,,0.27,-0.963,-258.36588,0.717,775,116,,0.331,-0.944,0
102,House,29131,4,2,NH,100,D,0,1,"SWETT, Richard",S001113,1957,,-0.144,-0.141,-281.85129,0.692,767,132,,-0.129,-0.162,0
102,House,29130,4,1,NH,200,R,0,1,"ZELIFF, William H., Jr.",Z000004,1936,2021,0.438,-0.461,-220.55125,0.746,751,96,,0.437,-0.485,0
102,House,29129,35,3,NE,200,R,0,1,"BARRETT, William E.",B000179,1929,2016,0.379,-0.073,-196.46256,0.775,769,76,,0.413,-0.147,0
102,House,14605,35,1,NE,200,R,0,1,"BEREUTER, Douglas Kent",B000403,1939,,0.231,-0.347,-294.76197,0.683,773,128,,0.253,-0.446,0
102,House,15607,35,2,NE,100,D,0,1,"HOAGLAND, Peter J.",H000652,1941,2007,-0.209,-0.047,-190.88055,0.781,771,88,,-0.249,0.058,0
102,House,14812,36,1,ND,100,D,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-398.46263,0.594,764,155,,-0.144,-0.249,0
102,House,15402,47,10,NC,200,R,0,1,"BALLENGER, Cass",B000104,1926,2015,0.464,-0.145,-187.34667,0.779,749,74,,0.501,-0.291,0
102,House,15092,47,6,NC,200,R,0,1,"COBLE, Howard",C000556,1931,2015,0.52,-0.081,-219.86338,0.752,770,94,,0.511,-0.19,0
102,House,14233,47,8,NC,100,D,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009,-0.264,0.609,-125.98984,0.817,622,62,,-0.269,0.538,0
102,House,10788,47,1,NC,100,D,0,1,"JONES, Walter Beaman, Sr.",J000256,1913,1992,-0.259,0.941,-158.65716,0.778,633,69,,-0.333,0.6,0
102,House,15430,47,3,NC,100,D,0,1,"LANCASTER, H. Martin",L000045,1943,,-0.134,0.416,-239.39131,0.73,761,115,,-0.128,0.333,1
102,House,15108,47,9,NC,200,R,0,1,"McMILLAN, John Alexander, III (Alex)",M000566,1932,,0.294,-0.248,-241.71951,0.729,765,100,,0.311,-0.222,0
102,House,14262,47,5,NC,100,D,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112,-256.46252,0.698,712,117,,-0.135,0.086,0
102,House,15438,47,4,NC,100,D,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-154.60377,0.81702,765,73,,-0.303,0.213,0
102,House,14048,47,7,NC,100,D,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012,-0.319,0.573,-150.45396,0.816,741,62,,-0.391,0.48,0
102,House,29135,47,11,NC,200,R,0,1,"TAYLOR, Charles Hart",T000067,1941,,0.488,0.116,-235.41611,0.734,761,103,,0.479,-0.226,0
102,House,15073,47,2,NC,100,D,0,1,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",V000006,1926,2015,-0.084,0.465,-299.86854,0.661,725,145,,-0.046,0.484,0
102,House,14437,64,2,MT,200,R,0,1,"MARLENEE, Ronald Charles",M000139,1935,2020,0.393,-0.212,-270.74787,0.673,683,118,,0.451,-0.061,0
102,House,14672,64,1,MT,100,D,0,1,"WILLIAMS, John Patrick",W000520,1937,,-0.315,-0.138,-305.86033,0.648,706,110,,-0.203,-0.207,0
102,House,15411,46,2,MS,100,D,0,1,"ESPY, Alphonso Michael (Mike)",E000218,1953,,-0.386,0.432,-179.70295,0.786,747,74,,-0.378,0.456,0
102,House,11035,46,3,MS,100,D,0,1,"MONTGOMERY, Gillespie V. (Sonny)",M000865,1920,2006,0.017,1,-206.13687,0.765,771,90,,-0.012,1,1
102,House,15617,46,4,MS,100,D,0,1,"PARKER, Michael (Mike)",P000066,1949,,0.034,0.758,-255.1126,0.717,766,112,,-0.006,0.918,0
102,House,15637,46,5,MS,100,D,0,1,"TAYLOR, Gary Eugene (Gene)",T000074,1953,,-0.045,0.893,-320.56539,0.66,771,141,,0.062,0.998,0
102,House,10075,46,1,MS,100,D,0,1,"WHITTEN, Jamie Lloyd",W000428,1910,1995,-0.161,0.987,-179.20329,0.754,636,81,,-0.318,0.884,0
102,House,12009,34,1,MO,100,D,0,1,"CLAY, William Lacy, Sr.",C000488,1931,,-0.49,-0.872,-184.63162,0.768,700,74,,-0.981,-0.192,0
102,House,14410,34,6,MO,200,R,0,1,"COLEMAN, Earl Thomas",C000618,1943,,0.262,-0.265,-246.32179,0.721,753,106,,0.258,-0.313,0
102,House,14819,34,8,MO,200,R,0,1,"EMERSON, Norvell William (Bill)",E000174,1938,1996,0.332,-0.125,-267.11084,0.708,772,135,,0.3,0.044,0
102,House,14421,34,3,MO,100,D,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245,-98.71892,0.872,723,38,,-0.452,0.313,0
102,House,15606,34,7,MO,200,R,0,1,"HANCOCK, Melton D. (Mel)",H000151,1929,2011,0.79,-0.048,-114.80368,0.862,771,41,,0.787,-0.046,0
102,House,29128,34,2,MO,100,D,0,1,"HORN, Joan Kelly",H000788,1936,,-0.288,-0.112,-149.21627,0.826,779,56,,-0.285,-0.124,0
102,House,14451,34,4,MO,100,D,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013,-0.172,0.724,-226.23939,0.741,756,118,,-0.08,0.784,1
102,House,14459,34,9,MO,100,D,0,1,"VOLKMER, Harold Lee",V000112,1931,2011,-0.196,0.329,-264.37016,0.706,758,124,,-0.131,0.623,0
102,House,15076,34,5,MO,100,D,0,1,"WHEAT, Alan Dupree",W000326,1951,,-0.465,-0.73,-116.99948,0.858,762,42,,-0.549,-0.214,0
102,House,14265,33,8,MN,100,D,0,1,"OBERSTAR, James Louis",O000006,1934,2014,-0.553,0.304,-152.45073,0.813,736,69,,-0.559,0.212,0
102,House,15052,33,1,MN,100,D,0,1,"PENNY, Timothy Joseph",P000215,1951,,-0.051,-0.502,-586.29378,0.464,764,263,,-0.051,-0.31,0
102,House,29127,33,7,MN,100,D,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.712,-310.93929,0.66636,766,137,,-0.205,0.196,0
102,House,29126,33,3,MN,200,R,0,1,"RAMSTAD, James (Jim)",R000033,1946,2020,0.316,-0.683,-287.11388,0.69,775,136,,0.28,-0.772,0
102,House,14656,33,5,MN,100,D,0,1,"SABO, Martin Olav",S000005,1938,2016,-0.516,-0.317,-119.40653,0.855,761,46,,-0.505,-0.051,0
102,House,15059,33,6,MN,100,D,0,1,"SIKORSKI, Gerald Edward",S000407,1948,,-0.217,-0.976,-230.07652,0.74,763,108,,-0.297,-0.955,0
102,House,14458,33,4,MN,100,D,0,1,"VENTO, Bruce Frank",V000087,1940,2000,-0.472,-0.376,-122.75129,0.852,765,51,,-0.499,-0.526,0
102,House,14868,33,2,MN,200,R,0,1,"WEBER, John Vincent (Vin)",W000237,1952,,0.381,-0.544,-258.26199,0.686,684,112,,0.357,-0.294,0
102,House,14407,23,12,MI,100,D,0,1,"BONIOR, David Edward",B000619,1945,,-0.547,-0.006,-90.85461,0.876,687,36,,-0.568,0.122,0
102,House,1087,23,18,MI,200,R,0,1,"BROOMFIELD, William S.",B000890,1922,2019,0.227,-0.309,-252.60213,0.692,685,140,,0.272,-0.096,0
102,House,29124,23,10,MI,200,R,0,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048,-264.95119,0.711,776,110,,0.329,-0.366,0
102,House,14210,23,6,MI,100,D,0,1,"CARR, Milton Robert (Bob)",C000178,1943,2024,-0.254,-0.342,-297.58418,0.669,739,128,,-0.177,0.068,0
102,House,29125,23,13,MI,100,D,0,1,"COLLINS, Barbara-Rose",C000633,1939,2021,-0.648,-0.164,-102.97631,0.865,708,35,,-0.581,-0.199,0
102,House,10713,23,1,MI,100,D,0,1,"CONYERS, John, Jr.",C000714,1929,2019,-0.658,-0.512,-107.32911,0.84714,647,45,,-0.674,-0.421,0
102,House,14618,23,11,MI,200,R,0,1,"DAVIS, Robert William",D000131,1932,2009,0.098,-0.146,-292.22265,0.653,686,149,,0.148,-0.074,1
102,House,2605,23,16,MI,100,D,0,1,"DINGELL, John David, Jr.",D000355,1926,2019,-0.448,0.313,-166.86265,0.795,728,75,,-0.42,0.326,0
102,House,10727,23,15,MI,100,D,0,1,"FORD, William David",F000270,1927,2004,-0.516,0.098,-119.56984,0.845,710,46,,-0.514,0.004,0
102,House,15103,23,5,MI,200,R,0,1,"HENRY, Paul B.",H000514,1942,1993,0.264,-0.773,-327.07039,0.652,766,162,,0.277,-0.73,0
102,House,14833,23,14,MI,100,D,0,1,"HERTEL, Dennis Mark",H000547,1948,,-0.345,-0.223,-143.61556,0.819,721,58,,-0.484,0.052,1
102,House,14430,23,7,MI,100,D,0,1,"KILDEE, Dale Edward",K000172,1929,2021,-0.385,0.011,-132.93393,0.843,780,54,,-0.475,-0.001,0
102,House,15033,23,17,MI,100,D,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.379,-0.091,-105.89971,0.87259,777,42,,-0.369,-0.162,0
102,House,14446,23,2,MI,200,R,0,1,"PURSELL, Carl Duane",P000574,1932,2009,0.12,-0.557,-333.92916,0.623,706,175,,0.214,-0.259,0
102,House,14075,23,8,MI,100,D,0,1,"TRAXLER, Jerome Bob",T000356,1931,2019,-0.33,0.126,-107.03747,0.819,536,50,,-0.479,0.454,0
102,House,15446,23,4,MI,200,R,0,1,"UPTON, Frederick Stephen",U000031,1953,,0.32,-0.355,-299.54134,0.67977,776,154,,0.276,-0.674,0
102,House,10794,23,9,MI,200,R,0,1,"VANDER JAGT, Guy Adrian",V000027,1931,2007,0.247,-0.226,-242.87503,0.712,716,119,,0.301,0.093,0
102,House,14673,23,3,MI,100,D,0,1,"WOLPE, Howard Eliot, III",W000682,1939,2011,-0.374,-0.466,-104.66619,0.869,748,36,,-0.47,-0.48,0
102,House,29121,2,1,ME,100,D,0,1,"ANDREWS, Thomas Hiram",A000211,1953,,-0.398,-0.624,-159.66921,0.813,770,66,,-0.369,-0.613,1
102,House,14661,2,2,ME,200,R,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-350.56457,0.636,775,181,,0.092,-0.374,0
102,House,15086,52,2,MD,200,R,0,1,"BENTLEY, Helen Delich",B000392,1923,2016,0.276,-0.362,-314.31017,0.66,756,145,,0.243,-0.409,0
102,House,14608,52,6,MD,100,D,0,1,"BYRON, Beverly Barton Butcher",B001220,1932,2025,-0.024,0.516,-226.28199,0.733,727,105,,-0.041,0.484,1
102,House,15408,52,3,MD,100,D,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-142.19771,0.83078,767,62,,-0.375,0.01,0
102,House,29122,52,1,MD,200,R,0,1,"GILCHREST, Wayne Thomas",G000180,1946,,0.204,-0.563,-273.68463,0.698,762,123,,0.219,-0.69,0
102,House,14873,52,5,MD,100,D,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.381,0.122,-131.44493,0.84098,759,59,,-0.408,0.326,0
102,House,15432,52,4,MD,100,D,0,1,"McMILLEN, Charles Thomas",M000573,1952,,-0.214,0.082,-202.95837,0.769,774,87,,-0.173,-0.022,0
102,House,15433,52,7,MD,100,D,0,1,"MFUME, Kweisi",M000687,1948,,-0.44,-0.328,-156.42198,0.8122,752,66,,-0.445,-0.661,0
102,House,15434,52,8,MD,200,R,0,1,"MORELLA, Constance A.",M000941,1931,,-0.018,-0.893,-271.33026,0.696,748,118,,-0.014,-0.918,0
102,House,15084,3,5,MA,100,D,0,1,"ATKINS, Chester Greenough",A000226,1948,,-0.407,-0.388,-154.01037,0.809,725,55,,-0.39,-0.611,0
102,House,2009,3,1,MA,200,R,0,1,"CONTE, Silvio Ottavio",C000709,1921,1991,-0.023,-0.683,,,,,,-0.064,-0.998,0
102,House,14621,3,11,MA,100,D,0,1,"DONNELLY, Brian Joseph",D000416,1946,2023,-0.291,-0.046,-220.56616,0.731,705,88,,-0.329,0.195,0
102,House,14216,3,3,MA,100,D,0,1,"EARLY, Joseph Daniel",E000013,1933,2012,-0.254,-0.409,-297.89496,0.666,734,121,,-0.247,-0.244,0
102,House,14824,3,4,MA,100,D,0,1,"FRANK, Barney",F000339,1940,,-0.499,-0.534,-141.46512,0.829,756,50,,-0.431,-0.49,0
102,House,15427,3,8,MA,100,D,0,1,"KENNEDY, Joseph Patrick, II",K000110,1952,,-0.413,-0.453,-147.19423,0.819,737,59,,-0.385,-0.496,0
102,House,14435,3,7,MA,100,D,0,1,"MARKEY, Edward John",M000133,1946,,-0.516,-0.469,-88.86835,0.8884,751,30,,-0.459,-0.374,0
102,House,14650,3,6,MA,100,D,0,1,"MAVROULES, Nicholas James",M000264,1929,2003,-0.342,-0.023,-140.19541,0.822,715,55,,-0.352,0.17,1
102,House,14039,3,9,MA,100,D,0,1,"MOAKLEY, John Joseph",M000834,1927,2001,-0.418,-0.054,-105.99642,0.865,733,40,,-0.438,0.015,0
102,House,15616,3,2,MA,100,D,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.106,-150.25566,0.81757,746,59,,-0.395,-0.164,0
102,House,29123,3,1,MA,100,D,0,2,"OLVER, John Walter",O000085,1936,2023,-0.577,-0.207,-101.93475,0.855,652,46,,-0.427,-0.47,0
102,House,14055,3,10,MA,100,D,0,1,"STUDDS, Gerry Eastman",S001040,1937,2006,-0.444,-0.593,-96.67803,0.88,758,33,,-0.45,-0.562,0
102,House,15401,45,6,LA,200,R,0,1,"BAKER, Richard Hugh",B000072,1948,,0.423,0.022,-190.06988,0.77,726,72,,0.49,-0.03,0
102,House,15418,45,7,LA,100,D,0,1,"HAYES, James Allison",H000390,1946,,-0.057,0.755,-213.06827,0.722,655,97,,-0.021,0.804,0
102,House,15422,45,8,LA,200,R,0,1,"HOLLOWAY, Clyde Cecil",H000729,1943,2016,0.475,0.004,-176.28378,0.764,654,71,,0.535,0.023,0
102,House,14427,45,5,LA,100,D,0,1,"HUCKABY, Thomas Jerald",H000901,1941,,-0.009,0.507,-214.41323,0.723,662,105,,-0.021,0.601,0
102,House,29120,45,2,LA,100,D,0,1,"JEFFERSON, William Jennings",J000070,1947,,-0.424,0.242,-114.75863,0.844,678,49,,-0.459,0.124,0
102,House,14469,45,1,LA,200,R,0,1,"LIVINGSTON, Robert Linlithgow, Jr.",L000371,1943,,0.326,0.109,-265.18696,0.685,701,122,,0.346,0.232,0
102,House,15451,45,4,LA,200,R,0,1,"McCRERY, James O., III",M000388,1949,,0.362,0.08,-192.89498,0.75,672,90,,0.346,-0.077,1
102,House,14679,45,3,LA,100,D,0,1,"TAUZIN, Wilbert Joseph (Billy)",T000058,1943,,0.03,0.568,-225.16856,0.735,730,102,,0.024,0.682,0
102,House,15406,51,4,KY,200,R,0,1,"BUNNING, James Paul David",B001066,1931,2017,0.521,-0.049,-163.34337,0.804,749,70,,0.514,-0.109,0
102,House,14635,51,6,KY,200,R,0,1,"HOPKINS, Larry Jones",H000776,1933,2021,0.347,-0.242,-145.38779,0.764,541,63,,0.462,-0.181,1
102,House,14237,51,1,KY,100,D,0,1,"HUBBARD, Carroll, Jr.",H000878,1937,2022,-0.038,0.476,-334.91277,0.63,724,155,,-0.032,0.411,0
102,House,13024,51,3,KY,100,D,0,1,"MAZZOLI, Romano Louis",M000291,1932,2022,-0.186,-0.016,-224.61685,0.749,777,98,,-0.315,0.239,0
102,House,6845,51,2,KY,100,D,0,1,"NATCHER, William Huston",N000009,1909,1994,-0.288,0.575,-155.61617,0.819,780,67,,-0.378,0.712,0
102,House,15228,51,7,KY,100,D,0,1,"PERKINS, Carl Christopher",P000229,1954,,-0.56,0.793,-170.57178,0.782,693,70,,-0.528,0.849,0
102,House,14854,51,5,KY,200,R,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.152,-315.55983,0.65984,759,152,,0.285,-0.184,0
102,House,14422,32,4,KS,100,D,0,1,"GLICKMAN, Daniel Robert",G000240,1944,,-0.133,-0.149,-291.60182,0.68,755,126,,-0.142,-0.102,0
102,House,15109,32,3,KS,200,R,0,1,"MEYERS, Jan",M000684,1928,2019,0.208,-0.541,-295.35419,0.68,765,136,,0.224,-0.686,0
102,House,29119,32,5,KS,200,R,0,1,"NICHOLS, Richard",N000094,1926,2019,0.398,0.203,-220.45526,0.744,747,99,,0.401,0.23,0
102,House,14852,32,1,KS,200,R,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-191.85395,0.77613,757,82,,0.488,-0.183,0
102,House,15061,32,2,KS,100,D,0,1,"SLATTERY, James Charles",S000477,1948,,-0.099,-0.04,-321.12084,0.655,760,147,,-0.126,-0.083,0
102,House,15014,22,6,IN,200,R,0,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026,-164.64768,0.806,765,69,,0.659,-0.193,0
102,House,10732,22,9,IN,100,D,0,1,"HAMILTON, Lee Herbert",H000114,1931,,-0.171,-0.053,-279.95385,0.698,778,126,,-0.146,-0.132,0
102,House,10742,22,10,IN,100,D,0,1,"JACOBS, Andrew, Jr.",J000033,1932,2013,-0.07,-0.846,-470.52236,0.535,753,230,,-0.102,-0.995,0
102,House,15426,22,5,IN,100,D,0,1,"JONTZ, James Prather",J000265,1951,2007,-0.357,-0.286,-243.04809,0.732,778,98,,-0.344,-0.353,0
102,House,15631,22,4,IN,100,D,0,1,"LONG, Jill Lynette",L000420,1952,,-0.224,0.065,-229.94697,0.744,779,99,,-0.235,0.087,0
102,House,15041,22,8,IN,100,D,0,1,"McCLOSKEY, Francis Xavier",M000342,1939,2003,-0.336,0.094,-131.10567,0.841,755,56,,-0.394,0.182,1
102,House,11036,22,7,IN,200,R,0,1,"MYERS, John Thomas",M001130,1927,2015,0.236,0.254,-296.54807,0.675,755,136,,0.249,0.336,0
102,House,29117,22,3,IN,100,D,0,1,"ROEMER, Timothy John",R000385,1956,,-0.165,0.229,-328.37843,0.655,775,156,,-0.097,0.18,0
102,House,14274,22,2,IN,100,D,0,1,"SHARP, Philip Riley",S000294,1942,,-0.166,-0.283,-215.37057,0.745,733,88,,-0.196,-0.314,0
102,House,15124,22,1,IN,100,D,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-232.32942,0.74155,777,88,,-0.323,-0.046,0
102,House,10703,21,11,IL,100,D,0,1,"ANNUNZIO, Frank",A000212,1915,2001,-0.398,0.351,-152.96793,0.812,735,69,,-0.405,0.504,0
102,House,15088,21,19,IL,100,D,0,1,"BRUCE, Terry Lee",B000971,1944,,-0.268,-0.032,-210.60079,0.757,756,95,,-0.238,0.071,0
102,House,14068,21,7,IL,100,D,0,1,"COLLINS, Cardiss",C000634,1931,2013,-0.552,-0.218,-86.79642,0.881,686,30,,-0.59,-0.361,0
102,House,15453,21,21,IL,100,D,0,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657,-263.5622,0.707,761,126,,-0.194,0.414,0
102,House,29116,21,16,IL,100,D,0,1,"COX, John W., Jr.",C000836,1947,,-0.313,-0.368,-157.90845,0.816,776,64,,-0.31,-0.381,0
102,House,12041,21,12,IL,200,R,0,1,"CRANE, Philip Miller",C000873,1930,2014,0.739,0.023,-132.30809,0.834,731,55,,0.908,-0.418,0
102,House,15021,21,20,IL,100,D,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.347,-0.306,-141.79403,0.83121,767,61,,-0.355,-0.158,0
102,House,15023,21,17,IL,100,D,0,1,"EVANS, Lane Allen",E000250,1951,2014,-0.454,-0.181,-156.97287,0.817,777,55,,-0.426,-0.474,1
102,House,29115,21,15,IL,200,R,0,2,"EWING, Thomas W.",E000282,1935,,0.361,-0.094,-222.6728,0.693,606,110,,0.353,0.004,0
102,House,15098,21,13,IL,200,R,0,1,"FAWELL, Harris W.",F000049,1929,2021,0.332,-0.616,-271.88982,0.698,755,133,,0.376,-0.75,0
102,House,15417,21,14,IL,200,R,0,1,"HASTERT, John Dennis",H000323,1942,,0.443,-0.122,-206.09377,0.762,760,95,,0.399,-0.209,0
102,House,15079,21,1,IL,100,D,0,1,"HAYES, Charles Arthur",H000388,1918,1997,-0.656,-0.395,-110.72139,0.866,771,42,,-0.687,-0.448,0
102,House,14239,21,6,IL,200,R,0,1,"HYDE, Henry John",H001022,1924,2007,0.312,-0.18,-237.35509,0.696,654,114,,0.319,-0.108,0
102,House,15036,21,5,IL,100,D,0,1,"LIPINSKI, William Oliver",L000342,1937,,-0.176,0.3,-278.595,0.672,700,130,,-0.147,0.233,0
102,House,14033,21,15,IL,200,R,0,1,"MADIGAN, Edward Rell",M000041,1936,1994,0.247,-0.396,,,,,,0.532,0.781,0
102,House,6455,21,18,IL,200,R,0,1,"MICHEL, Robert Henry",M000692,1923,2017,0.372,-0.157,-231.41851,0.725,720,108,,0.346,-0.147,0
102,House,14677,21,10,IL,200,R,0,1,"PORTER, John Edward",P000444,1935,2022,0.217,-0.604,-309.26877,0.662,749,146,,0.216,-0.547,0
102,House,15620,21,22,IL,100,D,0,1,"POSHARD, Glenn",P000452,1945,,-0.211,0.392,-284.54383,0.692,774,145,,-0.17,0.193,0
102,House,8080,21,8,IL,100,D,0,1,"ROSTENKOWSKI, Daniel David",R000458,1928,2010,-0.39,0.246,-141.97489,0.823,731,62,,-0.349,0.235,0
102,House,14271,21,3,IL,100,D,0,1,"RUSSO, Martin Anthony",R000543,1944,,-0.192,-0.209,-240.38891,0.708,695,90,,-0.298,-0.098,0
102,House,15622,21,4,IL,100,D,0,1,"SANGMEISTER, George Edward",S000056,1931,2007,-0.226,0.075,-215.3859,0.749,745,100,,-0.224,0.083,0
102,House,14856,21,2,IL,100,D,0,1,"SAVAGE, Gus",S000081,1925,2015,-0.671,-0.39,-158.02637,0.765,589,61,,-0.748,-0.664,0
102,House,10421,21,9,IL,100,D,0,1,"YATES, Sidney Richard",Y000013,1909,2000,-0.494,-0.494,-109.51091,0.857,708,43,,-0.578,-0.539,0
102,House,29114,63,1,ID,100,D,0,1,"LaROCCO, Larry",L000098,1946,,-0.243,0.239,-210.74023,0.76,769,92,,-0.22,0.104,0
102,House,15117,63,2,ID,100,D,0,1,"STALLINGS, Richard Howard",S000785,1940,,-0.084,0.224,-244.57186,0.711,716,120,,-0.11,0.312,0
102,House,15414,31,6,IA,200,R,0,1,"GRANDY, Frederick Lawrence",G000371,1948,,0.283,-0.465,-330.89203,0.649,765,154,,0.31,-0.493,0
102,House,14432,31,1,IA,200,R,0,1,"LEACH, James Albert Smith",L000169,1942,2024,0.141,-0.79,-302.88903,0.672,761,152,,0.131,-0.991,0
102,House,15106,31,5,IA,200,R,0,1,"LIGHTFOOT, James Ross",L000305,1938,,0.391,-0.211,-247.20583,0.721,755,124,,0.379,-0.101,0
102,House,15435,31,3,IA,100,D,0,1,"NAGLE, David Ray",N000003,1943,,-0.349,-0.052,-196.2217,0.767,738,77,,-0.381,0.03,0
102,House,29118,31,2,IA,200,R,0,1,"NUSSLE, James Allen",N000172,1960,,0.417,-0.178,-319.69386,0.661,772,133,,0.434,-0.516,0
